ID;R;G;B;Country;StateName;ProvinceName
2735;64;107;110;Belarus;Mogilev;Kastsyukovichy
2736;177;46;56;Belarus;Mogilev;Khotsimsk
2737;208;219;48;Belarus;Mogilev;Kirawsk
2738;240;100;185;Belarus;Mogilev;Klichaw
2739;193;94;191;Belarus;Mogilev;Klimavichy
2740;178;73;72;Belarus;Mogilev;Krasnapolle
2741;76;174;132;Belarus;Mogilev;Kruhlaye
2742;152;188;249;Belarus;Mogilev;Krychaw
2743;105;216;139;Belarus;Mogilev;Mogilev
2744;154;158;204;Belarus;Mogilev;Ms'tsislaw
2745;214;51;249;Belarus;Mogilev;Shklow
2746;160;251;232;Belarus;Mogilev;Slawharad
2747;110;100;194;Belarus;Vitebsk;Arsha
2748;83;110;68;Belarus;Vitebsk;Braslaw
2749;147;246;168;Belarus;Vitebsk;Byeshankovichy
2750;66;249;94;Belarus;Vitebsk;Chashniki
2751;157;98;200;Belarus;Vitebsk;Dokshytsy
2752;239;54;216;Belarus;Vitebsk;Dubrowna
2753;72;184;209;Belarus;Vitebsk;Haradok
2754;93;165;144;Belarus;Vitebsk;Hlybokaye
2755;54;141;234;Belarus;Vitebsk;Lyepyel
2756;169;74;205;Belarus;Vitebsk;Lyozna
2757;243;192;89;Belarus;Vitebsk;Myory
2758;152;89;54;Belarus;Vitebsk;Pastavy
2759;166;241;80;Belarus;Vitebsk;Polatsak
2760;176;177;167;Belarus;Vitebsk;Rasony
2761;178;247;204;Belarus;Vitebsk;Sharkawshchyna
2762;107;98;48;Belarus;Vitebsk;Shumilina
2763;195;241;209;Belarus;Vitebsk;Syanno
2764;76;213;149;Belarus;Vitebsk;Talachyn
2765;126;219;50;Belarus;Vitebsk;Ushat
2766;124;146;241;Belarus;Vitebsk;Vitebsk
2767;68;222;148;Belarus;Vitebsk;Vyerkhnyazdvinsk
2768;179;156;56;Bolivia;Beni;Cercado
2769;62;54;116;Bolivia;Beni;General José Ballivián
2770;47;127;214;Bolivia;Beni;Iténez
2771;124;186;105;Bolivia;Beni;Mamoré
2772;184;82;100;Bolivia;Beni;Marbán
2773;158;96;132;Bolivia;Beni;Moxos
2774;243;247;211;Bolivia;Beni;Vaca Diez
2775;126;93;54;Bolivia;Beni;Yacuma
2776;120;252;96;Bolivia;Chuquisaca;Azurduy
2777;166;159;107;Bolivia;Chuquisaca;Belisario Boeto
2778;67;114;173;Bolivia;Chuquisaca;Hernando Siles
2779;253;213;192;Bolivia;Chuquisaca;Luis Calvo
2780;181;201;112;Bolivia;Chuquisaca;Nor Cinti
2781;134;231;234;Bolivia;Chuquisaca;Oropeza
2782;72;247;218;Bolivia;Chuquisaca;Sur Cinti
2783;239;118;177;Bolivia;Chuquisaca;Tomina
2784;246;53;100;Bolivia;Chuquisaca;Yamparáez
2785;140;92;110;Bolivia;Chuquisaca;Zudáñez
2786;70;89;62;Bolivia;Cochabamba;Arani
2787;198;110;181;Bolivia;Cochabamba;Arque
2788;212;117;144;Bolivia;Cochabamba;Ayopaya
2789;184;157;246;Bolivia;Cochabamba;Bolivar
2790;149;113;98;Bolivia;Cochabamba;Campero
2791;66;85;203;Bolivia;Cochabamba;Capinota
2792;108;191;65;Bolivia;Cochabamba;Carrasco
2793;76;148;148;Bolivia;Cochabamba;Cercado
2794;211;65;132;Bolivia;Cochabamba;Chapare
2795;147;250;102;Bolivia;Cochabamba;Esteban Arze
2796;229;240;193;Bolivia;Cochabamba;Germán Jordán
2797;135;80;156;Bolivia;Cochabamba;Mizque
2798;241;193;102;Bolivia;Cochabamba;Punata
2799;239;103;167;Bolivia;Cochabamba;Quillacollo
2800;132;114;211;Bolivia;Cochabamba;Tapacarí
2801;170;151;51;Bolivia;Cochabamba;Tiraque
2802;124;139;176;Bolivia;La Paz;Abel Iturralde
2803;72;109;137;Bolivia;La Paz;Aroma
2804;171;110;240;Bolivia;La Paz;Bautista Saavedra
2805;203;105;140;Bolivia;La Paz;Camacho
2806;97;124;150;Bolivia;La Paz;Caranavi
2807;123;50;140;Bolivia;La Paz;Franz Tamayo
2808;139;221;61;Bolivia;La Paz;General José Manuel Pando
2809;77;225;223;Bolivia;La Paz;Gualberto Villarroel
2810;143;196;237;Bolivia;La Paz;Ingavi
2811;156;144;177;Bolivia;La Paz;Inquisivi
2812;98;64;234;Bolivia;La Paz;Larecaja
2813;50;53;196;Bolivia;La Paz;Loayza
2814;229;219;60;Bolivia;La Paz;Los Andes
2815;124;69;173;Bolivia;La Paz;Manco Kapac
2816;58;244;232;Bolivia;La Paz;Muñecas
2817;99;58;162;Bolivia;La Paz;Murillo
2818;81;162;93;Bolivia;La Paz;Nor Yungas
2819;185;116;170;Bolivia;La Paz;Omasuyos
2820;223;85;153;Bolivia;La Paz;Pacajes
2821;148;60;57;Bolivia;La Paz;Sud Yungas
2822;137;149;98;Bolivia;Oruro;Abaroa
2823;201;69;235;Bolivia;Oruro;Carangas
2824;226;218;54;Bolivia;Oruro;Cercado
2825;74;137;188;Bolivia;Oruro;Ladislao Cabrera
2826;171;158;66;Bolivia;Oruro;Litoral
2827;129;113;111;Bolivia;Oruro;Mejillones
2828;126;57;129;Bolivia;Oruro;Nor Carangas
2829;207;169;107;Bolivia;Oruro;Pantaleón Dalence
2830;154;233;152;Bolivia;Oruro;Poopó
2831;89;59;116;Bolivia;Oruro;Sabaya
2832;221;251;177;Bolivia;Oruro;Sajama
2833;124;237;114;Bolivia;Oruro;San Pedro de Totora
2834;133;55;55;Bolivia;Oruro;Saucarí
2835;84;99;99;Bolivia;Oruro;Sebastián Pagador
2836;92;135;200;Bolivia;Oruro;Sur Carangas
2837;94;106;76;Bolivia;Oruro;Tomás Barrón
2838;185;216;102;Bolivia;Pando;Abuná
2839;222;158;92;Bolivia;Pando;Federico Román
2840;159;69;101;Bolivia;Pando;Madre de Dios
2841;49;221;52;Bolivia;Pando;Manuripi
2842;132;112;53;Bolivia;Pando;Nicolás Suárez
2843;217;48;249;Bolivia;Potosí;Alonso de Ibáñez
2844;52;202;212;Bolivia;Potosí;Antonio Quijarro
2845;123;173;50;Bolivia;Potosí;Chárcas
2846;240;82;251;Bolivia;Potosí;Chayanta
2847;160;190;133;Bolivia;Potosí;Cornelio Saavedra
2848;166;184;201;Bolivia;Potosí;Daniel Campos
2849;48;48;168;Bolivia;Potosí;Enrique Baldivieso
2850;253;187;71;Bolivia;Potosí;General Bilbao
2851;237;142;76;Bolivia;Potosí;José María Linares
2852;121;59;210;Bolivia;Potosí;Modesto Omiste
2853;237;72;192;Bolivia;Potosí;Nor Chichas
2854;163;82;214;Bolivia;Potosí;Nor Lipez
2855;251;171;162;Bolivia;Potosí;Rafael Bustillo
2856;174;150;190;Bolivia;Potosí;Sur Chichas
2857;89;184;66;Bolivia;Potosí;Sur Lipez
2858;172;138;182;Bolivia;Potosí;Tomás Frías
2859;83;130;156;Bolivia;Santa Cruz;Andrés Ibáñez
2860;229;88;113;Bolivia;Santa Cruz;Angel Sandoval
2861;241;157;107;Bolivia;Santa Cruz;Chiquitos
2862;118;122;205;Bolivia;Santa Cruz;Cordillera
2863;150;236;182;Bolivia;Santa Cruz;Florida
2864;48;238;219;Bolivia;Santa Cruz;Germán Busch
2865;128;202;51;Bolivia;Santa Cruz;Guarayos
2866;133;241;85;Bolivia;Santa Cruz;Ichilo
2867;94;169;207;Bolivia;Santa Cruz;Manuel María Caballero
2868;80;231;130;Bolivia;Santa Cruz;Ñuflo De Chávez
2869;87;164;90;Bolivia;Santa Cruz;Obispo Santistéban
2870;156;70;150;Bolivia;Santa Cruz;Sara
2871;152;185;76;Bolivia;Santa Cruz;Vallegrande
2872;104;140;75;Bolivia;Santa Cruz;Velasco
2873;91;102;116;Bolivia;Santa Cruz;Warnes
2874;68;98;233;Bolivia;Tarija;Arce
2875;241;76;82;Bolivia;Tarija;Avilés
2876;177;125;142;Bolivia;Tarija;Cercado
2877;186;139;171;Bolivia;Tarija;Gran Chaco
2878;241;186;91;Bolivia;Tarija;Méndez
2879;96;192;180;Bolivia;Tarija;O'Connor
2880;68;94;55;Brazil;Acre;Acrelândia
2881;164;53;165;Brazil;Acre;Assis Brasil
2882;85;75;146;Brazil;Acre;Brasiléia
2883;48;157;130;Brazil;Acre;Bujari
2884;197;176;148;Brazil;Acre;Capixaba
2885;251;223;158;Brazil;Acre;Cruzeiro do Sul
2886;64;87;174;Brazil;Acre;Epitaciolândia
2887;89;249;223;Brazil;Acre;Feijó
2888;168;106;46;Brazil;Acre;Jordão
2889;136;90;132;Brazil;Acre;Mâncio Lima
2890;88;147;174;Brazil;Acre;Manoel Urbano
2891;208;252;87;Brazil;Acre;Marechal Thaumaturgo
2892;156;143;151;Brazil;Acre;Plácido de Castro
2893;238;52;79;Brazil;Acre;Porto Acre
2894;171;148;163;Brazil;Acre;Porto Walter
2895;143;169;63;Brazil;Acre;Rio Branco
2896;93;74;220;Brazil;Acre;Rodrigues Alves
2897;144;92;158;Brazil;Acre;Santa Rosa do Purus
2898;118;249;160;Brazil;Acre;Sena Madureira
2899;45;244;63;Brazil;Acre;Senador Guiomard
2900;135;147;253;Brazil;Acre;Tarauacá
2901;168;210;176;Brazil;Acre;Xapuri
2902;118;103;228;Brazil;Alagoas;Água Branca
2903;165;246;186;Brazil;Alagoas;Anadia
2904;114;222;233;Brazil;Alagoas;Arapiraca
2905;220;116;141;Brazil;Alagoas;Atalaia
2906;203;228;84;Brazil;Alagoas;Barra de Santo Antônio
2907;192;151;63;Brazil;Alagoas;Barra de São Miguel
2908;77;247;243;Brazil;Alagoas;Batalha
2909;168;239;247;Brazil;Alagoas;Belém
2910;185;171;116;Brazil;Alagoas;Belo Monte
2911;119;127;247;Brazil;Alagoas;Boca da Mata
2912;67;138;158;Brazil;Alagoas;Branquinha
2913;248;75;187;Brazil;Alagoas;Cacimbinhas
2914;210;213;253;Brazil;Alagoas;Cajueiro
2915;72;237;238;Brazil;Alagoas;Campestre
2916;120;185;151;Brazil;Alagoas;Campo Alegre
2917;203;110;62;Brazil;Alagoas;Campo Grande
2918;236;96;229;Brazil;Alagoas;Canapi
2919;62;162;186;Brazil;Alagoas;Capela
2920;154;240;166;Brazil;Alagoas;Carneiros
2921;163;117;127;Brazil;Alagoas;Chã Preta
2922;221;111;101;Brazil;Alagoas;Coité do Nóia
2923;215;81;180;Brazil;Alagoas;Colônia Leopoldina
2924;255;149;108;Brazil;Alagoas;Coqueiro Seco
2925;132;174;60;Brazil;Alagoas;Coruripe
2926;63;251;220;Brazil;Alagoas;Craíbas
2927;50;161;161;Brazil;Alagoas;Delmiro Gouveia
2928;136;231;249;Brazil;Alagoas;Dois Riachos
2929;173;242;114;Brazil;Alagoas;Estrela de Alagoas
2930;107;173;240;Brazil;Alagoas;Feira Grande
2931;149;187;52;Brazil;Alagoas;Feliz Deserto
2932;139;97;140;Brazil;Alagoas;Flexeiras
2933;146;182;58;Brazil;Alagoas;Girau do Ponciano
2934;149;79;95;Brazil;Alagoas;Ibateguara
2935;183;152;124;Brazil;Alagoas;Igaci
2936;116;126;223;Brazil;Alagoas;Igreja Nova
2937;226;97;242;Brazil;Alagoas;Inhapi
2938;158;181;217;Brazil;Alagoas;Jacaré dos Homens
2939;226;148;81;Brazil;Alagoas;Jacuípe
2940;131;150;209;Brazil;Alagoas;Japaratinga
2941;72;88;163;Brazil;Alagoas;Jaramataia
2942;162;222;253;Brazil;Alagoas;Jequiá da Praia
2943;122;212;159;Brazil;Alagoas;Joaquim Gomes
2944;148;193;53;Brazil;Alagoas;Jundiá
2945;80;53;186;Brazil;Alagoas;Junqueiro
2946;173;141;127;Brazil;Alagoas;Lagoa da Canoa
2947;187;127;127;Brazil;Alagoas;Limoeiro de Anadia
2948;241;225;205;Brazil;Alagoas;Maceió
2949;249;120;243;Brazil;Alagoas;Major Isidoro
2950;154;81;196;Brazil;Alagoas;Mar Vermelho
2951;149;95;155;Brazil;Alagoas;Maragogi
2952;218;122;126;Brazil;Alagoas;Maravilha
2953;68;161;74;Brazil;Alagoas;Marechal Deodoro
2954;203;251;164;Brazil;Alagoas;Maribondo
2955;173;79;120;Brazil;Alagoas;Mata Grande
2956;146;71;171;Brazil;Alagoas;Matriz de Camaragibe
2957;177;92;138;Brazil;Alagoas;Messias
2958;105;124;104;Brazil;Alagoas;Minador do Negrão
2959;140;196;167;Brazil;Alagoas;Monteirópolis
2960;136;202;192;Brazil;Alagoas;Murici
2961;207;87;109;Brazil;Alagoas;Novo Lino
2962;234;157;121;Brazil;Alagoas;Olho d'Água das Flores
2963;236;134;218;Brazil;Alagoas;Olho d'Água do Casado
2964;120;172;243;Brazil;Alagoas;Olho d'Água Grande
2965;87;168;188;Brazil;Alagoas;Olivença
2966;241;86;54;Brazil;Alagoas;Ouro Branco
2967;76;180;95;Brazil;Alagoas;Palestina
2968;139;253;228;Brazil;Alagoas;Palmeira dos Índios
2969;116;52;243;Brazil;Alagoas;Pão de Açúcar
2970;83;78;121;Brazil;Alagoas;Pariconha
2971;147;195;140;Brazil;Alagoas;Paripueira
2972;135;74;217;Brazil;Alagoas;Passo de Camaragibe
2973;165;204;249;Brazil;Alagoas;Paulo Jacinto
2974;125;218;97;Brazil;Alagoas;Penedo
2975;253;122;235;Brazil;Alagoas;Piaçabuçu
2976;182;202;235;Brazil;Alagoas;Pilar
2977;134;80;206;Brazil;Alagoas;Pindoba
2978;211;205;55;Brazil;Alagoas;Piranhas
2979;118;93;206;Brazil;Alagoas;Poço das Trincheiras
2980;190;146;220;Brazil;Alagoas;Porto Calvo
2981;221;202;125;Brazil;Alagoas;Porto de Pedras
2982;146;144;136;Brazil;Alagoas;Porto Real do Colégio
2983;49;137;156;Brazil;Alagoas;Quebrangulo
2984;56;152;164;Brazil;Alagoas;Rio Largo
2985;49;127;230;Brazil;Alagoas;Roteiro
2986;68;102;179;Brazil;Alagoas;Santa Luzia do Norte
2987;188;65;149;Brazil;Alagoas;Santana do Ipanema
2988;238;52;248;Brazil;Alagoas;Santana do Mundaú
2989;86;223;125;Brazil;Alagoas;São Brás
2990;130;149;222;Brazil;Alagoas;São José da Laje
2991;147;80;129;Brazil;Alagoas;São José da Tapera
2992;103;195;68;Brazil;Alagoas;São Luís do Quitunde
2993;176;132;59;Brazil;Alagoas;São Miguel dos Campos
2994;45;227;235;Brazil;Alagoas;São Miguel dos Milagres
2995;166;127;138;Brazil;Alagoas;São Sebastião
2996;112;183;245;Brazil;Alagoas;Satuba
2997;247;172;127;Brazil;Alagoas;Senador Rui Palmeira
2998;113;125;194;Brazil;Alagoas;Tanque d'Arca
2999;66;159;167;Brazil;Alagoas;Taquarana
3000;147;135;53;Brazil;Alagoas;Teotônio Vilela
3001;242;250;252;Brazil;Alagoas;Traipu
3002;129;103;61;Brazil;Alagoas;União dos Palmares
3003;134;165;84;Brazil;Alagoas;Viçosa
3004;59;193;129;Brazil;Amapá;Amapá
3005;106;50;176;Brazil;Amapá;Calçoene
3006;60;158;112;Brazil;Amapá;Cutias
3007;174;92;133;Brazil;Amapá;Ferreira Gomes
3008;212;112;227;Brazil;Amapá;Itaubal
3009;153;138;204;Brazil;Amapá;Laranjal do Jari
3010;219;152;231;Brazil;Amapá;Macapá
3011;249;237;68;Brazil;Amapá;Mazagão
3012;231;204;130;Brazil;Amapá;Oiapoque
3013;177;253;221;Brazil;Amapá;Pedra Branca do Amapari
3014;252;216;185;Brazil;Amapá;Porto Grande
3015;195;123;73;Brazil;Amapá;Pracuúba
3016;96;238;251;Brazil;Amapá;Santana
3017;58;149;237;Brazil;Amapá;Serra do Navio
3018;85;205;168;Brazil;Amapá;Tartarugalzinho
3019;97;147;93;Brazil;Amapá;Vitória do Jari
3020;46;133;206;Brazil;Amazonas;Alvarães
3021;114;63;87;Brazil;Amazonas;Amaturá
3022;74;248;141;Brazil;Amazonas;Anamã
3023;129;158;67;Brazil;Amazonas;Anori
3024;169;88;244;Brazil;Amazonas;Apuí
3025;216;188;105;Brazil;Amazonas;Atalaia do Norte
3026;245;125;203;Brazil;Amazonas;Autazes
3027;211;102;238;Brazil;Amazonas;Barcelos
3028;95;93;206;Brazil;Amazonas;Barreirinha
3029;247;190;65;Brazil;Amazonas;Benjamin Constant
3030;199;240;250;Brazil;Amazonas;Beruri
3031;137;105;68;Brazil;Amazonas;Boa Vista do Ramos
3032;179;163;112;Brazil;Amazonas;Boca do Acre
3033;45;206;98;Brazil;Amazonas;Borba
3034;158;162;132;Brazil;Amazonas;Caapiranga
3035;234;219;154;Brazil;Amazonas;Canutama
3036;183;171;172;Brazil;Amazonas;Carauari
3037;154;177;99;Brazil;Amazonas;Careiro
3038;143;241;146;Brazil;Amazonas;Careiro da Várzea
3039;149;165;222;Brazil;Amazonas;Coari
3040;190;235;50;Brazil;Amazonas;Codajás
3041;107;229;189;Brazil;Amazonas;Eirunepé
3042;120;180;248;Brazil;Amazonas;Envira
3043;88;227;203;Brazil;Amazonas;Fonte Boa
3044;159;94;195;Brazil;Amazonas;Guajará
3045;93;64;224;Brazil;Amazonas;Humaitá
3046;107;113;132;Brazil;Amazonas;Ipixuna
3047;219;186;51;Brazil;Amazonas;Iranduba
3048;159;63;201;Brazil;Amazonas;Itacoatiara
3049;50;46;211;Brazil;Amazonas;Itamarati
3050;238;107;134;Brazil;Amazonas;Itapiranga
3051;182;151;230;Brazil;Amazonas;Japurá
3052;59;106;47;Brazil;Amazonas;Juruá
3053;172;81;152;Brazil;Amazonas;Jutaí
3054;69;110;202;Brazil;Amazonas;Lábrea
3055;135;117;199;Brazil;Amazonas;Manacapuru
3056;213;240;215;Brazil;Amazonas;Manaquiri
3057;125;145;67;Brazil;Amazonas;Manaus
3058;182;236;191;Brazil;Amazonas;Manicoré
3059;162;74;119;Brazil;Amazonas;Maraã
3060;120;77;233;Brazil;Amazonas;Maués
3061;129;129;149;Brazil;Amazonas;Nhamundá
3062;131;239;116;Brazil;Amazonas;Nova Olinda do Norte
3063;207;254;136;Brazil;Amazonas;Novo Airão
3064;189;53;150;Brazil;Amazonas;Novo Aripuanã
3065;175;211;177;Brazil;Amazonas;Parintins
3066;248;181;197;Brazil;Amazonas;Pauini
3067;116;58;174;Brazil;Amazonas;Presidente Figueiredo
3068;58;218;135;Brazil;Amazonas;Rio Preto da Eva
3069;52;139;165;Brazil;Amazonas;Santa Isabel do Rio Negro
3070;224;80;157;Brazil;Amazonas;Santo Antônio do Içá
3071;119;128;163;Brazil;Amazonas;São Gabriel da Cachoeira
3072;125;232;62;Brazil;Amazonas;São Paulo de Olivença
3073;218;172;181;Brazil;Amazonas;São Sebastião do Uatumã
3074;129;224;140;Brazil;Amazonas;Silves
3075;168;227;209;Brazil;Amazonas;Tabatinga
3076;148;235;228;Brazil;Amazonas;Tapauá
3077;85;117;231;Brazil;Amazonas;Tefé
3078;246;142;83;Brazil;Amazonas;Tonantins
3079;147;178;94;Brazil;Amazonas;Uarini
3080;137;45;50;Brazil;Amazonas;Urucará
3081;115;125;115;Brazil;Amazonas;Urucurituba
3082;222;221;137;Brazil;Bahia;Abaíra
3083;208;54;48;Brazil;Bahia;Abaré
3084;208;185;190;Brazil;Bahia;Acajutiba
3085;102;210;154;Brazil;Bahia;Adustina
3086;135;96;239;Brazil;Bahia;Água Fria
3087;233;71;53;Brazil;Bahia;Aiquara
3088;73;189;233;Brazil;Bahia;Alagoinhas
3089;123;154;157;Brazil;Bahia;Alcobaça
3090;52;101;139;Brazil;Bahia;Almadina
3091;234;198;217;Brazil;Bahia;Amargosa
3092;130;165;240;Brazil;Bahia;Amélia Rodrigues
3093;120;248;102;Brazil;Bahia;América Dourada
3094;202;230;158;Brazil;Bahia;Anagé
3095;123;254;80;Brazil;Bahia;Andaraí
3096;120;116;189;Brazil;Bahia;Andorinha
3097;158;231;212;Brazil;Bahia;Angical
3098;179;142;54;Brazil;Bahia;Anguera
3099;217;254;253;Brazil;Bahia;Antas
3100;182;145;157;Brazil;Bahia;Antônio Cardoso
3101;67;168;250;Brazil;Bahia;Antônio Gonçalves
3102;170;241;252;Brazil;Bahia;Aporá
3103;184;187;172;Brazil;Bahia;Apuarema
3104;108;173;253;Brazil;Bahia;Araçás
3105;236;183;193;Brazil;Bahia;Aracatu
3106;151;135;185;Brazil;Bahia;Araci
3107;172;178;164;Brazil;Bahia;Aramari
3108;201;228;176;Brazil;Bahia;Arataca
3109;195;77;77;Brazil;Bahia;Aratuípe
3110;201;71;104;Brazil;Bahia;Aurelino Leal
3111;144;89;117;Brazil;Bahia;Baianópolis
3112;201;150;156;Brazil;Bahia;Baixa Grande
3113;93;110;61;Brazil;Bahia;Banzaê
3114;104;90;118;Brazil;Bahia;Barra
3115;183;76;171;Brazil;Bahia;Barra da Estiva
3116;116;119;176;Brazil;Bahia;Barra do Choça
3117;170;217;70;Brazil;Bahia;Barra do Mendes
3118;186;168;163;Brazil;Bahia;Barra do Rocha
3119;180;146;62;Brazil;Bahia;Barreiras
3120;224;106;162;Brazil;Bahia;Barro Alto
3121;133;164;186;Brazil;Bahia;Barro Preto
3122;211;231;192;Brazil;Bahia;Barrocas
3123;232;229;235;Brazil;Bahia;Belmonte
3124;195;234;137;Brazil;Bahia;Belo Campo
3125;172;231;85;Brazil;Bahia;Biritinga
3126;81;52;123;Brazil;Bahia;Boa Nova
3127;206;138;142;Brazil;Bahia;Boa Vista do Tupim
3128;57;255;143;Brazil;Bahia;Bom Jesus da Lapa
3129;66;249;147;Brazil;Bahia;Bom Jesus da Serra
3130;154;169;215;Brazil;Bahia;Boninal
3131;218;199;251;Brazil;Bahia;Bonito
3132;224;101;150;Brazil;Bahia;Boquira
3133;97;126;128;Brazil;Bahia;Botuporã
3134;155;128;110;Brazil;Bahia;Brejões
3135;111;130;106;Brazil;Bahia;Brejolândia
3136;249;235;187;Brazil;Bahia;Brotas de Macaúbas
3137;127;159;176;Brazil;Bahia;Brumado
3138;223;70;217;Brazil;Bahia;Buerarema
3139;85;183;182;Brazil;Bahia;Buritirama
3140;152;250;162;Brazil;Bahia;Caatiba
3141;201;219;222;Brazil;Bahia;Cabaceiras do Paraguaçu
3142;213;142;73;Brazil;Bahia;Cachoeira
3143;171;69;218;Brazil;Bahia;Caculé
3144;202;251;226;Brazil;Bahia;Caém
3145;66;47;207;Brazil;Bahia;Caetanos
3146;156;232;169;Brazil;Bahia;Caetité
3147;255;143;228;Brazil;Bahia;Cafarnaum
3148;145;220;244;Brazil;Bahia;Cairu
3149;75;173;238;Brazil;Bahia;Caldeirão Grande
3150;52;80;50;Brazil;Bahia;Camacan
3151;189;214;73;Brazil;Bahia;Camaçari
3152;186;207;184;Brazil;Bahia;Camamu
3153;196;210;153;Brazil;Bahia;Campo Alegre de Lourdes
3154;142;216;138;Brazil;Bahia;Campo Formoso
3155;50;94;207;Brazil;Bahia;Canápolis
3156;161;115;217;Brazil;Bahia;Canarana
3157;113;253;201;Brazil;Bahia;Canavieiras
3158;103;86;225;Brazil;Bahia;Candeal
3159;150;249;106;Brazil;Bahia;Candeias
3160;250;210;54;Brazil;Bahia;Candiba
3161;65;87;174;Brazil;Bahia;Cândido Sales
3162;205;151;212;Brazil;Bahia;Cansanção
3163;180;103;74;Brazil;Bahia;Canudos
3164;173;141;228;Brazil;Bahia;Capela do Alto Alegre
3165;115;243;243;Brazil;Bahia;Capim Grosso
3166;128;157;129;Brazil;Bahia;Caraíbas
3167;250;94;244;Brazil;Bahia;Caravelas
3168;234;136;120;Brazil;Bahia;Cardeal da Silva
3169;122;189;120;Brazil;Bahia;Carinhanha
3170;120;141;238;Brazil;Bahia;Casa Nova
3171;245;88;102;Brazil;Bahia;Castro Alves
3172;107;224;139;Brazil;Bahia;Catolândia
3173;117;89;83;Brazil;Bahia;Catu
3174;133;203;106;Brazil;Bahia;Caturama
3175;217;231;219;Brazil;Bahia;Central
3176;59;253;171;Brazil;Bahia;Chorrochó
3177;75;193;162;Brazil;Bahia;Cícero Dantas
3178;82;182;214;Brazil;Bahia;Cipó
3179;226;51;136;Brazil;Bahia;Coaraci
3180;255;199;111;Brazil;Bahia;Cocos
3181;139;115;48;Brazil;Bahia;Conceição da Feira
3182;155;254;125;Brazil;Bahia;Conceição do Almeida
3183;208;112;57;Brazil;Bahia;Conceição do Coité
3184;209;231;195;Brazil;Bahia;Conceição do Jacuípe
3185;223;130;253;Brazil;Bahia;Conde
3186;120;251;115;Brazil;Bahia;Condeúba
3187;127;46;250;Brazil;Bahia;Contendas do Sincorá
3188;251;99;50;Brazil;Bahia;Coração de Maria
3189;74;89;130;Brazil;Bahia;Cordeiros
3190;57;203;51;Brazil;Bahia;Coribe
3191;58;163;80;Brazil;Bahia;Coronel João Sá
3192;150;115;185;Brazil;Bahia;Correntina
3193;90;119;225;Brazil;Bahia;Cotegipe
3194;227;122;241;Brazil;Bahia;Cravolândia
3195;119;233;212;Brazil;Bahia;Crisópolis
3196;248;145;203;Brazil;Bahia;Cristópolis
3197;182;130;63;Brazil;Bahia;Cruz das Almas
3198;92;166;162;Brazil;Bahia;Curaçá
3199;249;106;81;Brazil;Bahia;Dário Meira
3200;80;76;190;Brazil;Bahia;Dias d'Ávila
3201;123;160;243;Brazil;Bahia;Dom Basílio
3202;205;67;198;Brazil;Bahia;Dom Macedo Costa
3203;130;125;52;Brazil;Bahia;Elísio Medrado
3204;174;67;108;Brazil;Bahia;Encruzilhada
3205;207;224;199;Brazil;Bahia;Entre Rios
3206;236;58;60;Brazil;Bahia;Érico Cardoso
3207;155;68;140;Brazil;Bahia;Esplanada
3208;203;148;162;Brazil;Bahia;Euclides da Cunha
3209;120;142;253;Brazil;Bahia;Eunápolis
3210;104;66;200;Brazil;Bahia;Fátima
3211;115;139;251;Brazil;Bahia;Feira da Mata
3212;245;190;110;Brazil;Bahia;Feira de Santana
3213;170;157;173;Brazil;Bahia;Filadélfia
3214;110;142;231;Brazil;Bahia;Firmino Alves
3215;90;195;143;Brazil;Bahia;Floresta Azul
3216;170;184;75;Brazil;Bahia;Formosa do Rio Preto
3217;180;157;231;Brazil;Bahia;Gandu
3218;221;83;201;Brazil;Bahia;Gavião
3219;174;240;214;Brazil;Bahia;Gentio do Ouro
3220;115;134;167;Brazil;Bahia;Glória
3221;102;153;254;Brazil;Bahia;Gongogi
3222;211;165;78;Brazil;Bahia;Governador Mangabeira
3223;191;94;178;Brazil;Bahia;Guajeru
3224;104;111;246;Brazil;Bahia;Guanambi
3225;171;125;186;Brazil;Bahia;Guaratinga
3226;86;85;108;Brazil;Bahia;Heliópolis
3227;229;119;116;Brazil;Bahia;Iaçu
3228;204;89;232;Brazil;Bahia;Ibiassucê
3229;47;164;245;Brazil;Bahia;Ibicaraí
3230;187;56;188;Brazil;Bahia;Ibicoara
3231;214;216;104;Brazil;Bahia;Ibicuí
3232;110;208;165;Brazil;Bahia;Ibipeba
3233;119;142;164;Brazil;Bahia;Ibipitanga
3234;133;72;242;Brazil;Bahia;Ibiquera
3235;132;129;70;Brazil;Bahia;Ibirapitanga
3236;80;221;79;Brazil;Bahia;Ibirapuã
3237;159;123;215;Brazil;Bahia;Ibirataia
3238;79;121;131;Brazil;Bahia;Ibitiara
3239;153;71;171;Brazil;Bahia;Ibititá
3240;111;100;122;Brazil;Bahia;Ibotirama
3241;167;217;200;Brazil;Bahia;Ichu
3242;168;64;92;Brazil;Bahia;Igaporã
3243;62;132;99;Brazil;Bahia;Igrapiúna
3244;114;108;202;Brazil;Bahia;Iguaí
3245;82;46;248;Brazil;Bahia;Ilhéus
3246;156;123;229;Brazil;Bahia;Inhambupe
3247;86;159;188;Brazil;Bahia;Ipecaetá
3248;239;139;187;Brazil;Bahia;Ipiaú
3249;138;158;71;Brazil;Bahia;Ipirá
3250;176;56;62;Brazil;Bahia;Ipupiara
3251;236;218;116;Brazil;Bahia;Irajuba
